Loc,Total,Default
Collection_UnsafeIteratorMonitor @ CommandLine.java:16519,1(1),1(1)
Collection_UnsafeIteratorMonitor @ CommandLine.java:16986,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CommandLine.java:17016,1(0),1(0)
Collection_UnsafeIteratorMonitor @ CommandLine.java:18243,14(328),2(16)
Collection_UnsafeIteratorMonitor @ CommandLine.java:18270,42(3190),8(157)
Collection_UnsafeIteratorMonitor @ CommandLine.java:18274,4(3228),3(193)
Collection_UnsafeIteratorMonitor @ CommandLine.java:18296,3(198),2(53)
Collection_UnsafeIteratorMonitor @ CreateHtmlReportCommand.java:72,1(4),1(4)
Collection_UnsafeIteratorMonitor @ CsvWithHeaderTableWriter.java:25,4(4),4(4)
Collection_UnsafeIteratorMonitor @ Excluder.java:216,1(0),1(0)
Collection_UnsafeIteratorMonitor @ Gson.java:457,11(1153),11(1153)
Collection_UnsafeIteratorMonitor @ IOUtil.java:1363,2(314),1(18)
Collection_UnsafeIteratorMonitor @ LiftOver.java:99,1(1),1(1)
Collection_UnsafeIteratorMonitor @ LiftOver.java:154,5(11316),2(611)
Collection_UnsafeIteratorMonitor @ MergeEffectsCommand.java:40,1(1),1(1)
Collection_UnsafeIteratorMonitor @ MergeInfoCommand.java:41,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MergeReportTask.java:58,4(53),1(12)
Collection_UnsafeIteratorMonitor @ MergeScoreCommand.java:40,1(0),1(0)
Collection_UnsafeIteratorMonitor @ MergeVariantsCommand.java:40,1(0),1(0)
Collection_UnsafeIteratorMonitor @ OutputFile.java:26,5(15),3(4)
Collection_UnsafeIteratorMonitor @ OutputFileWriter.java:43,4(73),1(13)
Collection_UnsafeIteratorMonitor @ OverlapDetector.java:132,1(1),1(1)
Collection_UnsafeIteratorMonitor @ ParsingUtils.java:337,4(312),2(53)
Collection_UnsafeIteratorMonitor @ PopulationMap.java:29,2(0),2(0)
Collection_UnsafeIteratorMonitor @ PopulationMap.java:36,1(3),1(3)
Collection_UnsafeIteratorMonitor @ ReflectiveTypeAdapterFactory.java:242,1(85),1(15)
